-3.5762786865234375e-06 199
-3.0994415283203125e-06 180
-2.6226043701171875e-06 201
-2.1457672119140625e-06 217
-1.6689300537109375e-06 216
-1.1920928955078125e-06 190
-7.152557373046875e-07 214
-2.384185791015625e-07 174
2.384185791015625e-07 204
7.152557373046875e-07 211
1.1920928955078125e-06 183
1.6689300537109375e-06 203
2.1457672119140625e-06 191
2.6226043701171875e-06 188
3.0994415283203125e-06 208
3.5762786865234375e-06 187
4.0531158447265625e-06 194
4.5299530029296875e-06 209
5.0067901611328125e-06 168
5.4836273193359375e-06 192
5.9604644775390625e-06 186
6.4373016357421875e-06 173
6.9141387939453125e-06 177
7.3909759521484375e-06 189
7.867813110351562e-06 157
8.344650268554688e-06 185
8.821487426757812e-06 163
9.298324584960938e-06 194
9.775161743164062e-06 192
1.0251998901367188e-05 181
1.0728836059570312e-05 181
1.1205673217773438e-05 176
1.1682510375976562e-05 181
1.2159347534179688e-05 152
1.2636184692382812e-05 160
1.3113021850585938e-05 147
1.3589859008789062e-05 146
1.4066696166992188e-05 160
1.4543533325195312e-05 135
1.5020370483398438e-05 133
1.5497207641601562e-05 124
1.5974044799804688e-05 99
1.6450881958007812e-05 127
1.6927719116210938e-05 125
1.7404556274414062e-05 133
1.7881393432617188e-05 123
1.8358230590820312e-05 106
1.8835067749023438e-05 96
1.9311904907226562e-05 103
1.9788742065429688e-05 131
2.0265579223632812e-05 114
2.0742416381835938e-05 100
2.1219253540039062e-05 104
2.1696090698242188e-05 105
2.2172927856445312e-05 85
2.2649765014648438e-05 84
2.3126602172851562e-05 91
2.3603439331054688e-05 80
2.4080276489257812e-05 75
2.4557113647460938e-05 76
2.5033950805664062e-05 75
2.5510787963867188e-05 71
2.5987625122070312e-05 66
2.6464462280273438e-05 66
2.6941299438476562e-05 74
2.7418136596679688e-05 84
2.7894973754882812e-05 67
2.8371810913085938e-05 42
2.8848648071289062e-05 49
2.9325485229492188e-05 65
2.9802322387695312e-05 54
3.0279159545898438e-05 54
3.075599670410156e-05 52
3.123283386230469e-05 55
3.170967102050781e-05 49
3.218650817871094e-05 44
3.266334533691406e-05 53
3.314018249511719e-05 39
3.361701965332031e-05 42
3.409385681152344e-05 43
3.457069396972656e-05 33
3.504753112792969e-05 31
3.552436828613281e-05 31
3.600120544433594e-05 27
3.647804260253906e-05 38
3.695487976074219e-05 33
3.743171691894531e-05 29
3.790855407714844e-05 32
3.838539123535156e-05 22
3.886222839355469e-05 28
3.933906555175781e-05 31
3.981590270996094e-05 28
4.029273986816406e-05 21
4.076957702636719e-05 24
4.124641418457031e-05 27
4.172325134277344e-05 13
4.220008850097656e-05 19
4.267692565917969e-05 22
4.315376281738281e-05 12
4.363059997558594e-05 19
4.410743713378906e-05 17
4.458427429199219e-05 22
4.506111145019531e-05 16
4.553794860839844e-05 11
4.601478576660156e-05 23
4.649162292480469e-05 24
4.696846008300781e-05 15
4.744529724121094e-05 15
4.792213439941406e-05 12
4.839897155761719e-05 12
4.887580871582031e-05 12
4.935264587402344e-05 15
4.982948303222656e-05 12
5.030632019042969e-05 8
5.078315734863281e-05 10
5.125999450683594e-05 4
5.173683166503906e-05 6
5.221366882324219e-05 9
5.269050598144531e-05 7
5.316734313964844e-05 12
5.364418029785156e-05 12
5.412101745605469e-05 5
5.459785461425781e-05 6
5.507469177246094e-05 2
5.555152893066406e-05 9
5.602836608886719e-05 7
5.650520324707031e-05 6
5.698204040527344e-05 10
5.745887756347656e-05 9
5.793571472167969e-05 6
5.841255187988281e-05 3
5.888938903808594e-05 3
5.936622619628906e-05 4
5.984306335449219e-05 3
6.031990051269531e-05 5
6.079673767089844e-05 1
6.127357482910156e-05 2
6.222724914550781e-05 3
6.270408630371094e-05 3
6.318092346191406e-05 5
6.365776062011719e-05 1
6.413459777832031e-05 3
6.461143493652344e-05 3
6.508827209472656e-05 4
6.556510925292969e-05 7
6.604194641113281e-05 1
6.651878356933594e-05 2
6.699562072753906e-05 1
6.747245788574219e-05 2
6.794929504394531e-05 2
6.937980651855469e-05 1
7.128715515136719e-05 1
7.176399230957031e-05 1
7.224082946777344e-05 3
7.319450378417969e-05 2
7.367134094238281e-05 2
7.605552673339844e-05 1
7.653236389160156e-05 1
7.748603820800781e-05 2
7.891654968261719e-05 1
7.939338684082031e-05 2
8.034706115722656e-05 1
8.225440979003906e-05 1
8.368492126464844e-05 1
8.416175842285156e-05 1
8.463859558105469e-05 1
8.511543273925781e-05 2
8.559226989746094e-05 1
8.606910705566406e-05 1
8.654594421386719e-05 1
9.369850158691406e-05 1
0.00010561943054199219 1
